% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:25"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
17,-500,0.045853673536120715,-0.008404702114040055,0,0.04507682729664309
18.000000000000004,-500,0.04572220720253097,-0.008866092969361868,0,0.04485434903027584
19,-500,0.04558607315800502,-0.009334595033699291,0,0.04462012328001596
20,-500,0.04545262970382024,-0.009803097098036673,0,0.044382888980766755
21,-500,0.04532494106863257,-0.010268825823620188,0,0.044146364505802366
22,-500,0.04515599922717683,-0.010701951681593748,0,0.04386949391558589
23,-500,0.044989032480053946,-0.011135077539567384,0,0.0435892543143281
24,-500,0.04482453294785706,-0.01156820339754093,0,0.04330606682840922
25,-500,0.04466292470194693,-0.01200132925551449,0,0.04302028520398852
26.000000000000004,-500,0.04442573907521588,-0.012357358293719048,0,0.04267249686132528
27,-500,0.04426498152847023,-0.012813990773912737,0,0.04236968527334006
28,-500,0.04410851918353593,-0.01327062325410637,0,0.04206485496244969
29,-500,0.04384255802433735,-0.01371273342281907,0,0.04164289658743839
30,-500,0.043743479172662664,-0.01405642710485474,0,0.041423529873431564
31,-500,0.04349656620137339,-0.014414798434289524,0,0.041038577672834406
32,-500,0.043251315224938885,-0.014773169763724264,0,0.04065008885376775
33,-500,0.043008151469048045,-0.015131541093159,0,0.040258384927001484
34,-500,0.04276746330234826,-0.015489912422593738,0,0.039863749578509064
35,-500,0.042529607526099404,-0.015848283752028507,0,0.03946643407300995
36.00000000000001,-500,0.04229491375755738,-0.01620665508146325,0,0.039066661756921306
37,-500,0.04206368807687216,-0.01656502641089802,0,0.03866463183110177
38,-500,0.04183621607154895,-0.016923397740332732,0,0.038260522527898536
39,-500,0.04161276538504679,-0.017281769069767486,0,0.037854493799418
40,-500,0.04139358785480838,-0.017640140399202225,0,0.03744668960255597
0,-499,0.04792207633011762,-7.896794259914614E-7,0,0.04792207632361129
1,-499,0.047914399384907325,-5.202080002998412E-4,0,0.04791157534513796
2,-499,0.04790220787241601,-0.0010393297765651788,0,0.047890931424098435
3,-499,0.047883928119020695,-0.0015589715504450707,0,0.047858543435968084
4,-499,0.04785701315612878,-0.00207912692442503,0,0.04781182844713235
5,-499,0.04782561968040882,-0.0025951431962997346,0,0.04775515814658984
6,-499,0.04778295198400123,-0.003113157260023411,0,0.04768142984621718
7,-499,0.04774003556856781,-0.003627467367856449,0,0.04760202176991285
8,-499,0.04768014807686492,-0.004138758814937145,0,0.047500181011271375
9.000000000000002,-499,0.04761343975788787,-0.004650876150209177,0,0.04738574676644268
10,-499,0.04754743921757951,-0.005155933868744786,0,0.047267063819223507
11,-499,0.047467798100064865,-0.005656380000695687,0,0.0471295790534591
12,-499,0.04740249983257986,-0.006183184827830021,0,0.04699750222897624
13.000000000000002,-499,0.04729393211703063,-0.006667740960106202,0,0.04682154680891292
14,-499,0.047186785094588804,-0.007152297092382458,0,0.046641583740962375
15,-499,0.04708190533646157,-0.007636853224658652,0,0.04645841455470203
16,-499,0.046954586607006896,-0.008148921230309275,0,0.04624206187246765
17,-499,0.04686138204459905,-0.008655465769758522,0,0.04605509786590849
18.000000000000004,-499,0.04672210578732138,-0.009123967834095977,0,0.04582257500582035
19,-499,0.04658501092331007,-0.009592469898433369,0,0.045586706000462114
20,-499,0.04645065774831349,-0.010060971962770749,0,0.04534799277162437
21,-499,0.046319509774480114,-0.010529474027108188,0,0.04510684163694697
22,-499,0.04612332031481925,-0.010987215066978279,0,0.04479555538148158
23,-499,0.04595439059800787,-0.011420340924951894,0,0.044512715356312994
24,-499,0.045788043792064116,-0.011853466782925481,0,0.044227144148475867
25,-499,0.0455944829795237,-0.012267874516852871,0,0.04391305196645785
26.000000000000004,-499,0.04542987615264038,-0.012724506997046511,0,0.0436114729048029
27,-499,0.0452691959445497,-0.013181139477240186,0,0.043307709054480996
