% Model,solenoidSplitCoil.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 28 2022, 13:02"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
9.000000000000002,-491,0.5452665889343976,-0.031335077215778745,0,0.5443654709329335
10,-491,0.545703528478821,-0.03486338523807464,0,0.5445887304783097
11,-491,0.5461766642303445,-0.03839932840730165,0,0.5448251463796937
12,-491,0.5467312083401861,-0.04194882188890037,0,0.5451195378219837
13.000000000000002,-491,0.5473027220377543,-0.04550462327249427,0,0.5454077362953003
14,-491,0.5479529928242699,-0.04908166943024386,0,0.5457503752367144
15,-491,0.5486927770810825,-0.052716490376598424,0,0.546154497613381
16,-491,0.5494154146082858,-0.05634805715745761,0,0.5465182469632414
17,-491,0.5501894803414397,-0.05999207083191782,0,0.5469089647424712
18.000000000000004,-491,0.55099158150844,-0.06363608450637744,0,0.5473044597313903
19,-491,0.551810726420491,-0.06729585484473008,0,0.5476918346236568
20,-491,0.5528553990277778,-0.07100174482845772,0,0.5482771602624698
21,-491,0.5539344410813901,-0.0747076348121849,0,0.5488735139510025
22,-491,0.5550461989370543,-0.07841352479591235,0,0.5494793918642926
23,-491,0.5561892788602132,-0.08211941477964035,0,0.550093551712155
24,-491,0.5572663076590393,-0.08636040203970419,0,0.5505339395636564
25,-491,0.5598092803856168,-0.09026655460680244,0,0.5524838273879873
26.000000000000004,-491,0.5594882634170285,-0.09240938297317292,0,0.551803971388318
27,-491,0.561125151036189,-0.09672389805153603,0,0.5527259019361241
28,-491,0.5628064434914266,-0.1010384131298997,0,0.5536626517182283
29,-491,0.5645303117206387,-0.10535292820826281,0,0.5546126877103932
30,-491,0.5662951303068937,-0.1096674432866267,0,0.555574681291612
31,-491,0.5680994447001674,-0.11398195836498981,0,0.5565474752758477
32,-491,0.5699419446112856,-0.11829647344335292,0,0.5575300571253174
33,-491,0.5718214422677722,-0.12261098852171615,0,0.5585215370340904
34,-491,0.5737368545296075,-0.1269255036000796,0,0.5595211298792873
35,-491,0.5756871880919179,-0.1312400186784427,0,0.5605281402663574
36.00000000000001,-491,0.5776715271734125,-0.13555453375680596,0,0.5615419500668117
37,-491,0.5805012514798911,-0.13980599771802418,0,0.5634145773511612
38,-491,0.5831493123371245,-0.14463537149353897,0,0.5649280748840397
39,-491,0.585844246560893,-0.14946474526905462,0,0.5664572103435148
40,-491,0.5885844003521192,-0.1542941190445707,0,0.5680008108850934
0,-490,0.550312314812845,2.324866306149917E-6,0,0.5503123148079342
1,-490,0.5503402334483352,-0.0034412165297071085,0,0.5503294745702466
2,-490,0.550411981813122,-0.006884439755887151,0,0.5503689255514851
3,-490,0.5505273278298078,-0.010327836167847299,0,0.5504304447316835
4,-490,0.5506882249784203,-0.0137766722910595,0,0.5505158711885316
5,-490,0.5509032354282184,-0.01723930914006222,0,0.5506334361675219
